trade_no,entry_time,exit_time,direction,entry,sl,tp,exit_price,pnl,result,risk_pts,critical,month
2741,2025-09-07 22:10:00,2025-09-07 22:35:00,BUY,111143.5,111043.5,111343.5,111043.5,-100.0,SL,100.0,False,2025-09
2742,2025-09-08 01:35:00,2025-09-08 01:45:00,BUY,110893.0,110793.0,111093.0,110793.0,-100.0,SL,100.0,False,2025-09
2743,2025-09-08 02:30:00,2025-09-08 02:35:00,BUY,110905.5,110805.5,111105.5,111105.5,200.0,TP,100.0,False,2025-09
2744,2025-09-08 04:20:00,2025-09-08 04:40:00,BUY,111080.0,110980.0,111280.0,110980.0,-100.0,SL,100.0,False,2025-09
2745,2025-09-08 10:25:00,2025-09-08 10:50:00,BUY,112102.5,112002.5,112302.5,112002.5,-100.0,SL,100.0,False,2025-09
2746,2025-09-08 11:00:00,2025-09-08 11:50:00,SELL,111877.5,111977.5,111677.5,111977.5,-100.0,SL,100.0,False,2025-09
2747,2025-09-08 13:35:00,2025-09-08 13:40:00,BUY,112311.5,112211.5,112511.5,112211.5,-100.0,SL,100.0,False,2025-09
2748,2025-09-08 14:30:00,2025-09-08 14:35:00,BUY,112282.5,112182.5,112482.5,112482.5,200.0,TP,100.0,False,2025-09
2749,2025-09-08 15:15:00,2025-09-08 15:35:00,BUY,112702.0,112602.0,112902.0,112602.0,-100.0,SL,100.0,False,2025-09
2750,2025-09-08 16:25:00,2025-09-08 16:30:00,BUY,112607.0,112507.0,112807.0,112507.0,-100.0,SL,100.0,False,2025-09
2751,2025-09-08 17:20:00,2025-09-08 17:35:00,BUY,112442.0,112342.0,112642.0,112342.0,-100.0,SL,100.0,False,2025-09
2752,2025-09-08 22:25:00,2025-09-08 23:25:00,SELL,112289.0,112389.0,112089.0,112089.0,200.0,TP,100.0,False,2025-09
2753,2025-09-09 00:45:00,2025-09-09 01:00:00,BUY,111648.5,111548.5,111848.5,111548.5,-100.0,SL,100.0,False,2025-09
2754,2025-09-09 01:40:00,2025-09-09 02:00:00,BUY,111396.5,111296.5,111596.5,111296.5,-100.0,SL,100.0,False,2025-09
2755,2025-09-09 02:35:00,2025-09-09 02:45:00,BUY,111351.0,111251.0,111551.0,111251.0,-100.0,SL,100.0,False,2025-09
2756,2025-09-09 04:10:00,2025-09-09 04:15:00,BUY,111686.0,111586.0,111886.0,111886.0,200.0,TP,100.0,False,2025-09
2757,2025-09-09 04:50:00,2025-09-09 05:10:00,BUY,111973.0,111873.0,112173.0,111873.0,-100.0,SL,100.0,False,2025-09
2758,2025-09-09 12:05:00,2025-09-09 13:00:00,BUY,112618.5,112518.5,112818.5,112518.5,-100.0,SL,100.0,False,2025-09
2759,2025-09-09 14:00:00,2025-09-09 14:05:00,SELL,112360.0,112460.0,112160.0,112160.0,200.0,TP,100.0,False,2025-09
2760,2025-09-09 17:15:00,2025-09-09 17:20:00,SELL,110873.0,110973.0,110673.0,110973.0,-100.0,SL,100.0,False,2025-09
2761,2025-09-09 20:45:00,2025-09-09 20:50:00,BUY,111210.5,111110.5,111410.5,111410.5,200.0,TP,100.0,False,2025-09
2762,2025-09-09 22:05:00,2025-09-09 22:35:00,BUY,111466.5,111366.5,111666.5,111366.5,-100.0,SL,100.0,False,2025-09
2763,2025-09-10 01:25:00,2025-09-10 01:30:00,SELL,110925.5,111025.5,110725.5,111025.5,-100.0,SL,100.0,False,2025-09
2764,2025-09-10 02:00:00,2025-09-10 02:25:00,BUY,111195.5,111095.5,111395.5,111395.5,200.0,TP,100.0,False,2025-09
2765,2025-09-10 04:05:00,2025-09-10 04:10:00,SELL,111374.0,111474.0,111174.0,111474.0,-100.0,SL,100.0,False,2025-09
2766,2025-09-10 05:00:00,2025-09-10 05:10:00,SELL,111413.5,111513.5,111213.5,111513.5,-100.0,SL,100.0,False,2025-09
2767,2025-09-10 10:15:00,2025-09-10 10:20:00,SELL,112195.5,112295.5,111995.5,112295.5,-100.0,SL,100.0,False,2025-09
2768,2025-09-10 11:20:00,2025-09-10 11:25:00,BUY,112385.0,112285.0,112585.0,112285.0,-100.0,SL,100.0,False,2025-09
2769,2025-09-10 13:40:00,2025-09-10 13:45:00,BUY,113801.0,113701.0,114001.0,114001.0,200.0,TP,100.0,False,2025-09
2770,2025-09-10 14:50:00,2025-09-10 14:55:00,SELL,113780.0,113880.0,113580.0,113880.0,-100.0,SL,100.0,False,2025-09
2771,2025-09-10 16:40:00,2025-09-10 16:50:00,BUY,113706.5,113606.5,113906.5,113606.5,-100.0,SL,100.0,False,2025-09
2772,2025-09-10 17:25:00,2025-09-10 17:30:00,SELL,113597.5,113697.5,113397.5,113397.5,200.0,TP,100.0,False,2025-09
2773,2025-09-10 18:25:00,2025-09-10 18:40:00,SELL,113469.5,113569.5,113269.5,113569.5,-100.0,SL,100.0,False,2025-09
2774,2025-09-10 21:05:00,2025-09-10 22:00:00,BUY,113719.5,113619.5,113919.5,113919.5,200.0,TP,100.0,False,2025-09
2775,2025-09-10 23:00:00,2025-09-10 23:25:00,BUY,113903.0,113803.0,114103.0,113803.0,-100.0,SL,100.0,False,2025-09
2776,2025-09-10 23:40:00,2025-09-10 23:45:00,SELL,113749.5,113849.5,113549.5,113849.5,-100.0,SL,100.0,False,2025-09
2777,2025-09-11 00:25:00,2025-09-11 00:50:00,SELL,113749.5,113849.5,113549.5,113849.5,-100.0,SL,100.0,False,2025-09
2778,2025-09-11 02:35:00,2025-09-11 02:45:00,BUY,113911.0,113811.0,114111.0,113811.0,-100.0,SL,100.0,False,2025-09
2779,2025-09-11 05:30:00,2025-09-11 06:00:00,BUY,114192.5,114092.5,114392.5,114092.5,-100.0,SL,100.0,False,2025-09
2780,2025-09-11 10:30:00,2025-09-11 11:25:00,BUY,113994.5,113894.5,114194.5,113894.5,-100.0,SL,100.0,False,2025-09
2781,2025-09-11 12:30:00,2025-09-11 12:35:00,SELL,113899.0,113999.0,113699.0,113999.0,-100.0,SL,100.0,False,2025-09
2782,2025-09-11 13:40:00,2025-09-11 13:45:00,BUY,114107.5,114007.5,114307.5,114007.5,-100.0,SL,100.0,False,2025-09
2783,2025-09-11 15:40:00,2025-09-11 15:50:00,SELL,114228.5,114328.5,114028.5,114028.5,200.0,TP,100.0,False,2025-09
2784,2025-09-11 17:15:00,2025-09-11 17:20:00,SELL,114313.5,114413.5,114113.5,114413.5,-100.0,SL,100.0,False,2025-09
2785,2025-09-11 18:10:00,2025-09-11 18:15:00,SELL,114430.0,114530.0,114230.0,114230.0,200.0,TP,100.0,False,2025-09
2786,2025-09-11 19:35:00,2025-09-11 20:10:00,BUY,114378.5,114278.5,114578.5,114278.5,-100.0,SL,100.0,False,2025-09
2787,2025-09-11 21:30:00,2025-09-11 22:15:00,BUY,114416.5,114316.5,114616.5,114616.5,200.0,TP,100.0,False,2025-09
2788,2025-09-12 00:15:00,2025-09-12 00:20:00,SELL,115395.5,115495.5,115195.5,115495.5,-100.0,SL,100.0,False,2025-09
2789,2025-09-12 01:10:00,2025-09-12 01:15:00,SELL,115752.0,115852.0,115552.0,115852.0,-100.0,SL,100.0,False,2025-09
2790,2025-09-12 02:20:00,2025-09-12 02:25:00,BUY,115601.0,115501.0,115801.0,115501.0,-100.0,SL,100.0,False,2025-09
2791,2025-09-12 02:45:00,2025-09-12 03:15:00,SELL,115390.5,115490.5,115190.5,115190.5,200.0,TP,100.0,False,2025-09
2792,2025-09-12 04:10:00,2025-09-12 04:30:00,BUY,115243.0,115143.0,115443.0,115443.0,200.0,TP,100.0,False,2025-09
2793,2025-09-12 07:20:00,2025-09-12 08:00:00,SELL,115227.0,115327.0,115027.0,115027.0,200.0,TP,100.0,False,2025-09
2794,2025-09-12 12:25:00,2025-09-12 12:30:00,BUY,115102.0,115002.0,115302.0,115002.0,-100.0,SL,100.0,False,2025-09
2795,2025-09-12 13:35:00,2025-09-12 13:40:00,SELL,114821.5,114921.5,114621.5,114921.5,-100.0,SL,100.0,False,2025-09
2796,2025-09-12 14:10:00,2025-09-12 14:15:00,SELL,115043.5,115143.5,114843.5,115143.5,-100.0,SL,100.0,False,2025-09
2797,2025-09-12 20:10:00,2025-09-12 20:20:00,SELL,116189.5,116289.5,115989.5,115989.5,200.0,TP,100.0,False,2025-09
2798,2025-09-12 22:00:00,2025-09-12 22:15:00,BUY,115903.5,115803.5,116103.5,116103.5,200.0,TP,100.0,False,2025-09
2799,2025-09-12 23:20:00,2025-09-13 00:40:00,BUY,116013.0,115913.0,116213.0,116213.0,200.0,TP,100.0,False,2025-09
2800,2025-09-13 01:35:00,2025-09-13 01:50:00,SELL,115882.0,115982.0,115682.0,115682.0,200.0,TP,100.0,False,2025-09
2801,2025-09-13 03:05:00,2025-09-13 03:30:00,BUY,115913.0,115813.0,116113.0,115813.0,-100.0,SL,100.0,False,2025-09
2802,2025-09-13 04:10:00,2025-09-13 08:35:00,SELL,115799.5,115899.5,115599.5,115899.5,-100.0,SL,100.0,False,2025-09
2803,2025-09-13 09:50:00,2025-09-13 11:10:00,BUY,115941.5,115841.5,116141.5,115841.5,-100.0,SL,100.0,False,2025-09
2804,2025-09-13 12:00:00,2025-09-13 12:40:00,SELL,115865.0,115965.0,115665.0,115965.0,-100.0,SL,100.0,False,2025-09
2805,2025-09-13 15:30:00,2025-09-13 16:20:00,SELL,115710.5,115810.5,115510.5,115510.5,200.0,TP,100.0,False,2025-09
2806,2025-09-13 17:20:00,2025-09-13 18:25:00,BUY,115381.5,115281.5,115581.5,115581.5,200.0,TP,100.0,False,2025-09
2807,2025-09-13 19:05:00,2025-09-13 19:35:00,SELL,115580.5,115680.5,115380.5,115680.5,-100.0,SL,100.0,False,2025-09
2808,2025-09-13 22:25:00,2025-09-13 23:15:00,SELL,115801.5,115901.5,115601.5,115901.5,-100.0,SL,100.0,False,2025-09
2809,2025-09-14 01:40:00,2025-09-14 02:10:00,BUY,115879.5,115779.5,116079.5,116079.5,200.0,TP,100.0,False,2025-09
2810,2025-09-14 03:00:00,2025-09-14 04:10:00,SELL,115766.0,115866.0,115566.0,115566.0,200.0,TP,100.0,False,2025-09
2811,2025-09-14 06:20:00,2025-09-14 08:30:00,SELL,115740.0,115840.0,115540.0,115840.0,-100.0,SL,100.0,False,2025-09
2812,2025-09-14 10:20:00,2025-09-14 11:00:00,SELL,115968.5,116068.5,115768.5,116068.5,-100.0,SL,100.0,False,2025-09
2813,2025-09-14 12:35:00,2025-09-14 13:20:00,SELL,115730.5,115830.5,115530.5,115530.5,200.0,TP,100.0,False,2025-09
2814,2025-09-14 14:40:00,2025-09-14 14:45:00,SELL,115161.5,115261.5,114961.5,115261.5,-100.0,SL,100.0,False,2025-09
2815,2025-09-14 18:50:00,2025-09-14 19:30:00,SELL,115395.0,115495.0,115195.0,115495.0,-100.0,SL,100.0,False,2025-09
2816,2025-09-14 20:40:00,2025-09-14 21:10:00,BUY,115723.5,115623.5,115923.5,115623.5,-100.0,SL,100.0,False,2025-09
2817,2025-09-14 21:35:00,2025-09-14 22:20:00,BUY,115874.0,115774.0,116074.0,115774.0,-100.0,SL,100.0,False,2025-09
2818,2025-09-14 23:50:00,2025-09-15 00:00:00,BUY,115325.0,115225.0,115525.0,115225.0,-100.0,SL,100.0,False,2025-09
2819,2025-09-15 01:25:00,2025-09-15 01:30:00,BUY,115032.0,114932.0,115232.0,115232.0,200.0,TP,100.0,False,2025-09
2820,2025-09-15 02:00:00,2025-09-15 03:05:00,BUY,115219.0,115119.0,115419.0,115419.0,200.0,TP,100.0,False,2025-09
2821,2025-09-15 04:15:00,2025-09-15 04:20:00,BUY,115501.0,115401.0,115701.0,115701.0,200.0,TP,100.0,False,2025-09
2822,2025-09-15 07:25:00,2025-09-15 07:30:00,SELL,116074.0,116174.0,115874.0,115874.0,200.0,TP,100.0,False,2025-09
2823,2025-09-15 13:40:00,2025-09-15 13:45:00,SELL,114575.5,114675.5,114375.5,114675.5,-100.0,SL,100.0,False,2025-09
2824,2025-09-15 14:20:00,2025-09-15 14:30:00,BUY,114826.5,114726.5,115026.5,114726.5,-100.0,SL,100.0,False,2025-09
2825,2025-09-15 15:25:00,2025-09-15 15:30:00,BUY,114645.5,114545.5,114845.5,114545.5,-100.0,SL,100.0,False,2025-09
2826,2025-09-15 16:55:00,2025-09-15 17:00:00,SELL,114565.0,114665.0,114365.0,114665.0,-100.0,SL,100.0,False,2025-09
2827,2025-09-15 18:40:00,2025-09-15 18:45:00,SELL,114858.0,114958.0,114658.0,114958.0,-100.0,SL,100.0,False,2025-09
2828,2025-09-15 19:10:00,2025-09-15 19:20:00,SELL,115070.5,115170.5,114870.5,115170.5,-100.0,SL,100.0,False,2025-09
2829,2025-09-15 20:30:00,2025-09-15 20:55:00,SELL,115220.0,115320.0,115020.0,115320.0,-100.0,SL,100.0,False,2025-09
2830,2025-09-15 21:40:00,2025-09-15 22:05:00,BUY,115431.5,115331.5,115631.5,115331.5,-100.0,SL,100.0,False,2025-09
2831,2025-09-15 22:35:00,2025-09-15 23:15:00,SELL,115214.5,115314.5,115014.5,115314.5,-100.0,SL,100.0,False,2025-09
2832,2025-09-16 01:05:00,2025-09-16 01:25:00,BUY,115149.0,115049.0,115349.0,115349.0,200.0,TP,100.0,False,2025-09
2833,2025-09-16 02:55:00,2025-09-16 03:00:00,SELL,114981.5,115081.5,114781.5,115081.5,-100.0,SL,100.0,False,2025-09
2834,2025-09-16 04:40:00,2025-09-16 04:50:00,BUY,115310.0,115210.0,115510.0,115510.0,200.0,TP,100.0,False,2025-09
2835,2025-09-16 12:15:00,2025-09-16 12:20:00,BUY,115394.5,115294.5,115594.5,115294.5,-100.0,SL,100.0,False,2025-09
2836,2025-09-16 13:15:00,2025-09-16 13:20:00,SELL,115329.5,115429.5,115129.5,115429.5,-100.0,SL,100.0,False,2025-09
2837,2025-09-16 17:35:00,2025-09-16 17:40:00,SELL,116503.5,116603.5,116303.5,116303.5,200.0,TP,100.0,False,2025-09
2838,2025-09-16 19:45:00,2025-09-16 19:50:00,BUY,116556.0,116456.0,116756.0,116756.0,200.0,TP,100.0,False,2025-09
2839,2025-09-16 21:10:00,2025-09-16 21:55:00,SELL,116685.0,116785.0,116485.0,116785.0,-100.0,SL,100.0,False,2025-09
2840,2025-09-16 22:30:00,2025-09-16 23:15:00,SELL,116768.5,116868.5,116568.5,116868.5,-100.0,SL,100.0,False,2025-09
2841,2025-09-17 00:10:00,2025-09-17 00:20:00,SELL,116576.0,116676.0,116376.0,116676.0,-100.0,SL,100.0,False,2025-09
2842,2025-09-17 01:15:00,2025-09-17 01:20:00,SELL,116522.0,116622.0,116322.0,116622.0,-100.0,SL,100.0,False,2025-09
2843,2025-09-17 01:35:00,2025-09-17 01:40:00,SELL,116522.0,116622.0,116322.0,116622.0,-100.0,SL,100.0,False,2025-09
2844,2025-09-17 02:15:00,2025-09-17 02:45:00,BUY,116686.5,116586.5,116886.5,116886.5,200.0,TP,100.0,False,2025-09
2845,2025-09-17 04:55:00,2025-09-17 05:00:00,BUY,116282.5,116182.5,116482.5,116482.5,200.0,TP,100.0,False,2025-09
2846,2025-09-17 09:00:00,2025-09-17 10:05:00,SELL,116690.5,116790.5,116490.5,116490.5,200.0,TP,100.0,False,2025-09
2847,2025-09-17 12:40:00,2025-09-17 13:35:00,SELL,116202.0,116302.0,116002.0,116002.0,200.0,TP,100.0,False,2025-09
2848,2025-09-17 14:55:00,2025-09-17 15:00:00,BUY,115635.0,115535.0,115835.0,115535.0,-100.0,SL,100.0,False,2025-09
2849,2025-09-17 15:30:00,2025-09-17 16:05:00,BUY,115757.5,115657.5,115957.5,115657.5,-100.0,SL,100.0,False,2025-09
2850,2025-09-17 16:55:00,2025-09-17 17:25:00,BUY,115660.5,115560.5,115860.5,115560.5,-100.0,SL,100.0,False,2025-09
2851,2025-09-17 18:15:00,2025-09-17 18:20:00,SELL,115336.0,115436.0,115136.0,115436.0,-100.0,SL,100.0,False,2025-09
2852,2025-09-17 20:05:00,2025-09-17 20:10:00,BUY,115744.5,115644.5,115944.5,115944.5,200.0,TP,100.0,False,2025-09
2853,2025-09-18 00:20:00,2025-09-18 00:25:00,SELL,116087.0,116187.0,115887.0,116187.0,-100.0,SL,100.0,False,2025-09
2854,2025-09-18 04:20:00,2025-09-18 04:35:00,SELL,117408.0,117508.0,117208.0,117208.0,200.0,TP,100.0,False,2025-09
2855,2025-09-18 08:10:00,2025-09-18 08:20:00,BUY,117167.0,117067.0,117367.0,117367.0,200.0,TP,100.0,False,2025-09
2856,2025-09-18 09:35:00,2025-09-18 09:45:00,SELL,117095.0,117195.0,116895.0,117195.0,-100.0,SL,100.0,False,2025-09
2857,2025-09-18 11:20:00,2025-09-18 11:35:00,BUY,117273.5,117173.5,117473.5,117173.5,-100.0,SL,100.0,False,2025-09
2858,2025-09-18 13:05:00,2025-09-18 13:20:00,BUY,117194.0,117094.0,117394.0,117394.0,200.0,TP,100.0,False,2025-09
2859,2025-09-18 13:40:00,2025-09-18 13:45:00,SELL,117264.5,117364.5,117064.5,117064.5,200.0,TP,100.0,False,2025-09
2860,2025-09-19 01:05:00,2025-09-19 01:40:00,SELL,117281.0,117381.0,117081.0,117081.0,200.0,TP,100.0,False,2025-09
2861,2025-09-19 02:10:00,2025-09-19 02:40:00,SELL,117084.0,117184.0,116884.0,117184.0,-100.0,SL,100.0,False,2025-09
2862,2025-09-19 03:25:00,2025-09-19 03:40:00,SELL,117046.0,117146.0,116846.0,116846.0,200.0,TP,100.0,False,2025-09
2863,2025-09-19 07:35:00,2025-09-19 08:15:00,BUY,116850.0,116750.0,117050.0,117050.0,200.0,TP,100.0,False,2025-09
2864,2025-09-19 11:05:00,2025-09-19 12:25:00,SELL,116446.5,116546.5,116246.5,116246.5,200.0,TP,100.0,False,2025-09
2865,2025-09-19 14:40:00,2025-09-19 14:45:00,SELL,116083.0,116183.0,115883.0,115883.0,200.0,TP,100.0,False,2025-09
2866,2025-09-19 16:45:00,2025-09-19 17:05:00,BUY,115958.0,115858.0,116158.0,115858.0,-100.0,SL,100.0,False,2025-09
2867,2025-09-19 18:50:00,2025-09-19 19:40:00,SELL,115364.0,115464.0,115164.0,115164.0,200.0,TP,100.0,False,2025-09
2868,2025-09-20 00:40:00,2025-09-20 02:00:00,BUY,115617.0,115517.0,115817.0,115517.0,-100.0,SL,100.0,False,2025-09
2869,2025-09-20 02:10:00,2025-09-20 05:30:00,SELL,115472.0,115572.0,115272.0,115572.0,-100.0,SL,100.0,False,2025-09
2870,2025-09-20 06:10:00,2025-09-20 07:20:00,SELL,115594.0,115694.0,115394.0,115694.0,-100.0,SL,100.0,False,2025-09
2871,2025-09-20 08:05:00,2025-09-20 09:35:00,SELL,115828.0,115928.0,115628.0,115628.0,200.0,TP,100.0,False,2025-09
2872,2025-09-20 10:45:00,2025-09-20 14:45:00,BUY,115747.0,115647.0,115947.0,115947.0,200.0,TP,100.0,False,2025-09
2873,2025-09-20 15:35:00,2025-09-20 17:50:00,SELL,115968.5,116068.5,115768.5,115768.5,200.0,TP,100.0,False,2025-09
2874,2025-09-21 00:20:00,2025-09-21 06:00:00,SELL,115577.5,115677.5,115377.5,115677.5,-100.0,SL,100.0,False,2025-09
2875,2025-09-21 08:10:00,2025-09-21 09:25:00,SELL,115642.5,115742.5,115442.5,115442.5,200.0,TP,100.0,False,2025-09
2876,2025-09-21 10:40:00,2025-09-21 11:05:00,SELL,115533.0,115633.0,115333.0,115633.0,-100.0,SL,100.0,False,2025-09
2877,2025-09-21 11:50:00,2025-09-21 12:15:00,SELL,115581.5,115681.5,115381.5,115681.5,-100.0,SL,100.0,False,2025-09
2878,2025-09-21 12:35:00,2025-09-21 13:35:00,BUY,115715.5,115615.5,115915.5,115615.5,-100.0,SL,100.0,False,2025-09
2879,2025-09-21 14:45:00,2025-09-21 14:50:00,BUY,115635.5,115535.5,115835.5,115535.5,-100.0,SL,100.0,False,2025-09
2880,2025-09-21 15:40:00,2025-09-21 16:15:00,BUY,115517.0,115417.0,115717.0,115417.0,-100.0,SL,100.0,False,2025-09
2881,2025-09-21 18:15:00,2025-09-21 19:05:00,SELL,115539.5,115639.5,115339.5,115339.5,200.0,TP,100.0,False,2025-09
2882,2025-09-21 21:30:00,2025-09-21 22:10:00,BUY,115289.0,115189.0,115489.0,115189.0,-100.0,SL,100.0,False,2025-09
2883,2025-09-21 22:25:00,2025-09-21 22:45:00,BUY,115289.0,115189.0,115489.0,115489.0,200.0,TP,100.0,False,2025-09
2884,2025-09-22 01:50:00,2025-09-22 01:55:00,SELL,114448.0,114548.0,114248.0,114248.0,200.0,TP,100.0,False,2025-09
2885,2025-09-22 02:30:00,2025-09-22 03:25:00,SELL,114310.0,114410.0,114110.0,114410.0,-100.0,SL,100.0,False,2025-09
2886,2025-09-22 07:00:00,2025-09-22 07:05:00,SELL,112662.0,112762.0,112462.0,112762.0,-100.0,SL,100.0,False,2025-09
2887,2025-09-22 07:50:00,2025-09-22 08:05:00,SELL,112533.5,112633.5,112333.5,112633.5,-100.0,SL,100.0,False,2025-09
2888,2025-09-22 10:30:00,2025-09-22 10:45:00,SELL,112434.0,112534.0,112234.0,112534.0,-100.0,SL,100.0,False,2025-09
2889,2025-09-22 11:40:00,2025-09-22 11:55:00,SELL,112731.5,112831.5,112531.5,112831.5,-100.0,SL,100.0,False,2025-09
2890,2025-09-22 12:50:00,2025-09-22 13:10:00,BUY,112661.0,112561.0,112861.0,112861.0,200.0,TP,100.0,False,2025-09
2891,2025-09-22 15:15:00,2025-09-22 15:50:00,SELL,112718.0,112818.0,112518.0,112818.0,-100.0,SL,100.0,False,2025-09
2892,2025-09-22 17:55:00,2025-09-22 18:05:00,SELL,112321.0,112421.0,112121.0,112421.0,-100.0,SL,100.0,False,2025-09
2893,2025-09-22 18:50:00,2025-09-22 19:35:00,SELL,112463.0,112563.0,112263.0,112263.0,200.0,TP,100.0,False,2025-09
2894,2025-09-22 20:25:00,2025-09-22 20:30:00,BUY,112223.5,112123.5,112423.5,112423.5,200.0,TP,100.0,False,2025-09
2895,2025-09-22 22:10:00,2025-09-22 22:20:00,SELL,112650.5,112750.5,112450.5,112750.5,-100.0,SL,100.0,False,2025-09
2896,2025-09-23 01:15:00,2025-09-23 01:40:00,BUY,112392.5,112292.5,112592.5,112292.5,-100.0,SL,100.0,False,2025-09
2897,2025-09-23 02:05:00,2025-09-23 02:20:00,BUY,112296.0,112196.0,112496.0,112196.0,-100.0,SL,100.0,False,2025-09
2898,2025-09-23 03:15:00,2025-09-23 03:25:00,BUY,112060.5,111960.5,112260.5,112260.5,200.0,TP,100.0,False,2025-09
2899,2025-09-23 04:35:00,2025-09-23 04:50:00,BUY,112157.5,112057.5,112357.5,112357.5,200.0,TP,100.0,False,2025-09
2900,2025-09-23 06:20:00,2025-09-23 06:35:00,BUY,112825.0,112725.0,113025.0,113025.0,200.0,TP,100.0,False,2025-09
2901,2025-09-23 09:05:00,2025-09-23 09:20:00,BUY,113157.0,113057.0,113357.0,113057.0,-100.0,SL,100.0,False,2025-09
2902,2025-09-23 12:30:00,2025-09-23 12:35:00,SELL,112775.0,112875.0,112575.0,112875.0,-100.0,SL,100.0,False,2025-09
2903,2025-09-23 13:30:00,2025-09-23 13:35:00,BUY,112962.5,112862.5,113162.5,112862.5,-100.0,SL,100.0,False,2025-09
2904,2025-09-23 14:20:00,2025-09-23 14:35:00,SELL,112773.0,112873.0,112573.0,112573.0,200.0,TP,100.0,False,2025-09
2905,2025-09-23 15:10:00,2025-09-23 15:20:00,BUY,112782.5,112682.5,112982.5,112982.5,200.0,TP,100.0,False,2025-09
2906,2025-09-23 16:35:00,2025-09-23 16:40:00,SELL,112500.5,112600.5,112300.5,112600.5,-100.0,SL,100.0,False,2025-09
2907,2025-09-23 18:20:00,2025-09-23 18:25:00,SELL,111837.0,111937.0,111637.0,111937.0,-100.0,SL,100.0,False,2025-09
2908,2025-09-23 20:55:00,2025-09-23 21:40:00,BUY,111923.5,111823.5,112123.5,112123.5,200.0,TP,100.0,False,2025-09
